order_id,shipping_mode,days_for_shipping,days_for_shipment_scheduled,late_delivery,delivery_status
69731,First Class,2,1,1,Late delivery
69584,First Class,2,1,1,Late delivery
69450,Second Class,6,2,1,Late delivery
69785,Second Class,6,2,1,Late delivery
69929,Second Class,5,2,1,Late delivery
69514,Second Class,5,2,1,Late delivery
69649,Second Class,5,2,1,Late delivery
69410,Second Class,6,2,1,Late delivery
69788,Second Class,4,2,1,Late delivery
69472,Second Class,3,2,1,Late delivery
69868,Second Class,4,2,1,Late delivery
74338,Second Class,4,2,1,Late delivery
69589,Standard Class,5,4,1,Late delivery
69974,Standard Class,5,4,1,Late delivery
69679,Standard Class,5,4,1,Late delivery
69909,Standard Class,5,4,1,Late delivery
69924,Standard Class,5,4,1,Late delivery
69420,Standard Class,6,4,1,Late delivery
69510,Standard Class,6,4,1,Late delivery
69939,Standard Class,5,4,1,Late delivery
69675,Standard Class,6,4,1,Late delivery
69500,Second Class,6,2,1,Late delivery
69553,Second Class,4,2,1,Late delivery
69930,Second Class,6,2,1,Late delivery
69927,Second Class,3,2,1,Late delivery
74339,Second Class,5,2,1,Late delivery
69735,Standard Class,6,4,1,Late delivery
69480,Standard Class,6,4,1,Late delivery
69925,Standard Class,6,4,1,Late delivery
69975,Standard Class,6,4,1,Late delivery
69668,First Class,2,1,1,Late delivery
69595,First Class,2,1,1,Late delivery
69915,First Class,2,1,1,Late delivery
69484,Second Class,5,2,1,Late delivery
69717,Second Class,3,2,1,Late delivery
69495,Second Class,6,2,1,Late delivery
69579,Second Class,5,2,1,Late delivery
69874,Standard Class,5,4,1,Late delivery
69505,Same Day,1,0,1,Late delivery
69594,First Class,2,1,1,Late delivery
69540,First Class,2,1,1,Late delivery
69431,First Class,2,1,1,Late delivery
69732,First Class,2,1,1,Late delivery
69444,First Class,2,1,1,Late delivery
69910,First Class,2,1,1,Late delivery
69738,First Class,2,1,1,Late delivery
69568,First Class,2,1,1,Late delivery
69414,Second Class,5,2,1,Late delivery
69605,Second Class,6,2,1,Late delivery
69587,Second Class,3,2,1,Late delivery
69855,Second Class,6,2,1,Late delivery
69538,Second Class,4,2,1,Late delivery
69729,Standard Class,5,4,1,Late delivery
69454,Standard Class,5,4,1,Late delivery
69899,Standard Class,5,4,1,Late delivery
69755,Standard Class,6,4,1,Late delivery
69934,Standard Class,5,4,1,Late delivery
69769,Standard Class,5,4,1,Late delivery
69750,Standard Class,6,4,1,Late delivery
69804,Standard Class,5,4,1,Late delivery
69550,Standard Class,6,4,1,Late delivery
69780,Standard Class,6,4,1,Late delivery
69666,First Class,2,1,1,Late delivery
69593,First Class,2,1,1,Late delivery
69719,First Class,2,1,1,Late delivery
69737,First Class,2,1,1,Late delivery
69658,First Class,2,1,1,Late delivery
74342,First Class,2,1,1,Late delivery
69413,Second Class,4,2,1,Late delivery
69494,Second Class,5,2,1,Late delivery
74345,Standard Class,6,4,1,Late delivery
69774,First Class,2,1,1,Late delivery
69881,First Class,2,1,1,Late delivery
69665,First Class,2,1,1,Late delivery
69819,First Class,2,1,1,Late delivery
69517,Second Class,3,2,1,Late delivery
69718,Second Class,4,2,1,Late delivery
69560,Standard Class,6,4,1,Late delivery
69839,Standard Class,5,4,1,Late delivery
69674,Standard Class,5,4,1,Late delivery
69670,Standard Class,6,4,1,Late delivery
74349,Standard Class,5,4,1,Late delivery
69953,First Class,2,1,1,Late delivery
69508,Same Day,1,0,1,Late delivery
69787,Second Class,3,2,1,Late delivery
69969,Standard Class,5,4,1,Late delivery
69590,Standard Class,6,4,1,Late delivery
69960,Standard Class,6,4,1,Late delivery
69474,Standard Class,5,4,1,Late delivery
69920,First Class,2,1,1,Late delivery
69648,First Class,2,1,1,Late delivery
69773,First Class,2,1,1,Late delivery
69789,First Class,2,1,1,Late delivery
69912,First Class,2,1,1,Late delivery
69820,First Class,2,1,1,Late delivery
69762,First Class,2,1,1,Late delivery
69760,First Class,2,1,1,Late delivery
69659,First Class,2,1,1,Late delivery
69518,Second Class,4,2,1,Late delivery
69525,Second Class,6,2,1,Late delivery
70044,Second Class,5,2,1,Late delivery
74454,Standard Class,5,4,1,Late delivery
70380,Standard Class,6,4,1,Late delivery
70149,Second Class,5,2,1,Late delivery
70437,Second Class,3,2,1,Late delivery
70112,Second Class,3,2,1,Late delivery
70058,Second Class,4,2,1,Late delivery
70279,Second Class,5,2,1,Late delivery
70022,First Class,2,1,1,Late delivery
74449,Standard Class,5,4,1,Late delivery
74394,Standard Class,5,4,1,Late delivery
70039,Standard Class,5,4,1,Late delivery
74358,Second Class,4,2,1,Late delivery
70067,Second Class,3,2,1,Late delivery
74425,Standard Class,6,4,1,Late delivery
70488,First Class,2,1,1,Late delivery
70180,First Class,2,1,1,Late delivery
70048,First Class,2,1,1,Late delivery
70023,First Class,2,1,1,Late delivery
70382,First Class,2,1,1,Late delivery
74397,Second Class,3,2,1,Late delivery
70095,Standard Class,6,4,1,Late delivery
70053,First Class,2,1,1,Late delivery
70183,First Class,2,1,1,Late delivery
70114,First Class,2,1,1,Late delivery
74380,First Class,2,1,1,Late delivery
74393,First Class,2,1,1,Late delivery
70117,Second Class,3,2,1,Late delivery
70153,Second Class,4,2,1,Late delivery
70414,Standard Class,5,4,1,Late delivery
70179,Standard Class,5,4,1,Late delivery
70304,Standard Class,5,4,1,Late delivery
70209,Standard Class,5,4,1,Late delivery
70460,Standard Class,6,4,1,Late delivery
70314,Standard Class,5,4,1,Late delivery
70239,Standard Class,5,4,1,Late delivery
69995,Second Class,6,2,1,Late delivery
70335,Second Class,6,2,1,Late delivery
70442,Second Class,3,2,1,Late delivery
70042,Second Class,3,2,1,Late delivery
70060,Second Class,6,2,1,Late delivery
70059,Second Class,5,2,1,Late delivery
74370,Second Class,6,2,1,Late delivery
74460,Second Class,6,2,1,Late delivery
74418,Second Class,4,2,1,Late delivery
74374,Second Class,5,2,1,Late delivery
70343,Second Class,4,2,1,Late delivery
70448,Second Class,4,2,1,Late delivery
70499,Second Class,5,2,1,Late delivery
74419,Standard Class,5,4,1,Late delivery
74445,Standard Class,6,4,1,Late delivery
70359,Standard Class,5,4,1,Late delivery
74424,Standard Class,5,4,1,Late delivery
70181,First Class,2,1,1,Late delivery
70001,First Class,2,1,1,Late delivery
70373,First Class,2,1,1,Late delivery
70223,First Class,2,1,1,Late delivery
70133,First Class,2,1,1,Late delivery
70277,First Class,2,1,1,Late delivery
70224,First Class,2,1,1,Late delivery
70226,First Class,2,1,1,Late delivery
70358,First Class,2,1,1,Late delivery
70428,First Class,2,1,1,Late delivery
70384,First Class,2,1,1,Late delivery
74430,First Class,2,1,1,Late delivery
70127,Second Class,3,2,1,Late delivery
70392,Second Class,3,2,1,Late delivery
70409,Second Class,5,2,1,Late delivery
70368,Second Class,4,2,1,Late delivery
70242,Second Class,3,2,1,Late delivery
70367,Second Class,3,2,1,Late delivery
74378,Second Class,4,2,1,Late delivery
70350,Standard Class,6,4,1,Late delivery
70349,Standard Class,5,4,1,Late delivery
74389,Standard Class,5,4,1,Late delivery
74439,Standard Class,5,4,1,Late delivery
74455,Standard Class,6,4,1,Late delivery
70047,First Class,2,1,1,Late delivery
70186,First Class,2,1,1,Late delivery
70203,First Class,2,1,1,Late delivery
70401,First Class,2,1,1,Late delivery
70184,First Class,2,1,1,Late delivery
70444,Second Class,5,2,1,Late delivery
70269,Second Class,5,2,1,Late delivery
70483,Second Class,4,2,1,Late delivery
69997,Second Class,3,2,1,Late delivery
70263,Second Class,4,2,1,Late delivery
70333,Second Class,4,2,1,Late delivery
70332,Second Class,3,2,1,Late delivery
70043,Second Class,4,2,1,Late delivery
70438,Second Class,4,2,1,Late delivery
74359,Second Class,5,2,1,Late delivery
70040,Standard Class,6,4,1,Late delivery
70415,Standard Class,6,4,1,Late delivery
70324,Standard Class,5,4,1,Late delivery
70284,Standard Class,5,4,1,Late delivery
70104,Standard Class,5,4,1,Late delivery
70230,Standard Class,6,4,1,Late delivery
70119,Standard Class,5,4,1,Late delivery
70154,Standard Class,5,4,1,Late delivery
70024,Standard Class,5,4,1,Late delivery
70075,Standard Class,6,4,1,Late delivery
74367,Same Day,1,0,1,Late delivery
70128,Second Class,4,2,1,Late delivery
69993,Second Class,4,2,1,Late delivery
70390,Second Class,6,2,1,Late delivery
74475,Second Class,6,2,1,Late delivery
70344,Standard Class,5,4,1,Late delivery
70469,Standard Class,5,4,1,Late delivery
70500,Standard Class,6,4,1,Late delivery
70064,Standard Class,5,4,1,Late delivery
70189,Standard Class,5,4,1,Late delivery
70069,Standard Class,5,4,1,Late delivery
74384,Standard Class,5,4,1,Late delivery
74399,Standard Class,5,4,1,Late delivery
74435,Standard Class,6,4,1,Late delivery
70049,First Class,2,1,1,Late delivery
74383,First Class,2,1,1,Late delivery
74428,First Class,2,1,1,Late delivery
70404,Same Day,1,0,1,Late delivery
74390,Same Day,1,0,1,Late delivery
70160,Standard Class,6,4,1,Late delivery
70005,Standard Class,6,4,1,Late delivery
74470,Standard Class,6,4,1,Late delivery
70321,Same Day,1,0,1,Late delivery
70481,Same Day,1,0,1,Late delivery
70055,Second Class,6,2,1,Late delivery
70215,Second Class,6,2,1,Late delivery
70264,Second Class,5,2,1,Late delivery
70129,Second Class,5,2,1,Late delivery
74368,Second Class,4,2,1,Late delivery
74413,Second Class,4,2,1,Late delivery
70070,Standard Class,6,4,1,Late delivery
70429,Standard Class,5,4,1,Late delivery
70120,Standard Class,6,4,1,Late delivery
70244,Standard Class,5,4,1,Late delivery
70010,Standard Class,6,4,1,Late delivery
70135,Standard Class,6,4,1,Late delivery
70378,First Class,2,1,1,Late delivery
70267,First Class,2,1,1,Late delivery
70276,First Class,2,1,1,Late delivery
70198,Same Day,1,0,1,Late delivery
70259,Standard Class,5,4,1,Late delivery
70470,Standard Class,6,4,1,Late delivery
70009,Standard Class,5,4,1,Late delivery
70290,First Class,2,1,1,Late delivery
70038,First Class,2,1,1,Late delivery
70090,Standard Class,6,4,1,Late delivery
70430,Standard Class,6,4,1,Late delivery
70272,Second Class,3,2,1,Late delivery
69994,Second Class,5,2,1,Late delivery
70334,Second Class,5,2,1,Late delivery
70205,Second Class,6,2,1,Late delivery
70169,Second Class,5,2,1,Late delivery
70204,Second Class,5,2,1,Late delivery
70132,Second Class,3,2,1,Late delivery
70057,Second Class,3,2,1,Late delivery
74369,Second Class,5,2,1,Late delivery
74360,Second Class,6,2,1,Late delivery
74412,Second Class,3,2,1,Late delivery
74375,Second Class,6,2,1,Late delivery
74357,Second Class,3,2,1,Late delivery
74372,Second Class,3,2,1,Late delivery
74458,Second Class,4,2,1,Late delivery
74355,Second Class,6,2,1,Late delivery
70000,First Class,2,1,1,Late delivery
70427,First Class,2,1,1,Late delivery
70109,Second Class,5,2,1,Late delivery
70449,Second Class,5,2,1,Late delivery
70408,Second Class,4,2,1,Late delivery
74377,Second Class,3,2,1,Late delivery
70266,First Class,2,1,1,Late delivery
70225,First Class,2,1,1,Late delivery
74400,First Class,2,1,1,Late delivery
70503,Second Class,4,2,1,Late delivery
70447,Second Class,3,2,1,Late delivery
69984,Second Class,5,2,1,Late delivery
70019,Second Class,5,2,1,Late delivery
74474,Second Class,5,2,1,Late delivery
70200,Standard Class,6,4,1,Late delivery
70144,Standard Class,5,4,1,Late delivery
70249,Standard Class,5,4,1,Late delivery
70159,Standard Class,5,4,1,Late delivery
70464,Standard Class,5,4,1,Late delivery
70194,Standard Class,5,4,1,Late delivery
70014,Standard Class,5,4,1,Late delivery
70030,Standard Class,6,4,1,Late delivery
70354,Standard Class,5,4,1,Late delivery
70174,Standard Class,5,4,1,Late delivery
70155,Standard Class,6,4,1,Late delivery
70459,Standard Class,5,4,1,Late delivery
70045,Standard Class,6,4,1,Late delivery
70495,Standard Class,6,4,1,Late delivery
70494,Standard Class,5,4,1,Late delivery
70439,Standard Class,5,4,1,Late delivery
70025,Standard Class,6,4,1,Late delivery
70365,Standard Class,6,4,1,Late delivery
70309,Standard Class,5,4,1,Late delivery
70485,Standard Class,6,4,1,Late delivery
70285,Standard Class,6,4,1,Late delivery
70240,Standard Class,6,4,1,Late delivery
70400,Standard Class,6,4,1,Late delivery
70035,Standard Class,6,4,1,Late delivery
70410,Standard Class,6,4,1,Late delivery
70355,Standard Class,6,4,1,Late delivery
70094,Standard Class,5,4,1,Late delivery
70394,Standard Class,5,4,1,Late delivery
70065,Standard Class,6,4,1,Late delivery
70170,Standard Class,6,4,1,Late delivery
70310,Standard Class,6,4,1,Late delivery
70255,Standard Class,6,4,1,Late delivery
74469,Standard Class,5,4,1,Late delivery
74385,Standard Class,6,4,1,Late delivery
74480,Standard Class,6,4,1,Late delivery
74420,Standard Class,6,4,1,Late delivery
74434,Standard Class,5,4,1,Late delivery
74465,Standard Class,6,4,1,Late delivery
70360,Standard Class,6,4,1,Late delivery
70395,Standard Class,6,4,1,Late delivery
70369,Standard Class,5,4,1,Late delivery
70130,Standard Class,6,4,1,Late delivery
74450,Standard Class,6,4,1,Late delivery
70254,First Class,2,1,1,Late delivery
70342,First Class,2,1,1,Late delivery
70134,First Class,2,1,1,Late delivery
70385,First Class,2,1,1,Late delivery
74444,Standard Class,5,4,1,Late delivery
74479,Standard Class,5,4,1,Late delivery
70472,First Class,2,1,1,Late delivery
70115,First Class,2,1,1,Late delivery
74403,First Class,2,1,1,Late delivery
74379,First Class,2,1,1,Late delivery
70402,Same Day,1,0,1,Late delivery
70020,Standard Class,6,4,1,Late delivery
70085,Standard Class,6,4,1,Late delivery
70079,Standard Class,5,4,1,Late delivery
70419,Standard Class,5,4,1,Late delivery
70219,Standard Class,5,4,1,Late delivery
70116,First Class,2,1,1,Late delivery
70275,First Class,2,1,1,Late delivery
70268,First Class,2,1,1,Late delivery
70405,Same Day,1,0,1,Late delivery
70110,Second Class,6,2,1,Late delivery
70303,Second Class,4,2,1,Late delivery
70302,Second Class,3,2,1,Late delivery
70207,Second Class,3,2,1,Late delivery
70450,Second Class,6,2,1,Late delivery
70305,Second Class,6,2,1,Late delivery
70125,Second Class,6,2,1,Late delivery
70375,Second Class,6,2,1,Late delivery
70445,Second Class,6,2,1,Late delivery
74457,Second Class,3,2,1,Late delivery
74410,Second Class,6,2,1,Late delivery
70199,Standard Class,5,4,1,Late delivery
70339,Standard Class,5,4,1,Late delivery
70139,Standard Class,5,4,1,Late delivery
70210,Standard Class,6,4,1,Late delivery
70299,Standard Class,5,4,1,Late delivery
70190,Standard Class,6,4,1,Late delivery
70080,Standard Class,6,4,1,Late delivery
70074,Standard Class,5,4,1,Late delivery
70214,Standard Class,5,4,1,Late delivery
70054,Second Class,5,2,1,Late delivery
70245,Second Class,6,2,1,Late delivery
70262,Second Class,3,2,1,Late delivery
69985,Second Class,6,2,1,Late delivery
74409,Second Class,5,2,1,Late delivery
70295,Standard Class,6,4,1,Late delivery
70004,Standard Class,5,4,1,Late delivery
70015,Standard Class,6,4,1,Late delivery
70229,Standard Class,5,4,1,Late delivery
70260,Standard Class,6,4,1,Late delivery
69989,Standard Class,5,4,1,Late delivery
70484,Second Class,5,2,1,Late delivery
70340,Second Class,6,2,1,Late delivery
70213,Second Class,4,2,1,Late delivery
70050,Second Class,6,2,1,Late delivery
70443,Second Class,4,2,1,Late delivery
74365,Second Class,6,2,1,Late delivery
74417,Second Class,3,2,1,Late delivery
74414,Second Class,5,2,1,Late delivery
70124,Standard Class,5,4,1,Late delivery
70034,Standard Class,5,4,1,Late delivery
70435,Standard Class,6,4,1,Late delivery
74395,Standard Class,6,4,1,Late delivery
74405,Standard Class,6,4,1,Late delivery
74364,Standard Class,5,4,1,Late delivery
74440,Standard Class,6,4,1,Late delivery
70465,Standard Class,6,4,1,Late delivery
70165,Standard Class,6,4,1,Late delivery
70387,First Class,2,1,1,Late delivery
70078,First Class,2,1,1,Late delivery
74382,First Class,2,1,1,Late delivery
70217,Second Class,3,2,1,Late delivery
70502,Second Class,3,2,1,Late delivery
70274,Second Class,5,2,1,Late delivery
70105,Standard Class,6,4,1,Late delivery
70099,Standard Class,5,4,1,Late delivery
70220,Standard Class,6,4,1,Late delivery
70454,Standard Class,5,4,1,Late delivery
70140,Standard Class,6,4,1,Late delivery
70182,First Class,2,1,1,Late delivery
70037,First Class,2,1,1,Late delivery
69998,First Class,2,1,1,Late delivery
69991,First Class,2,1,1,Late delivery
70424,First Class,2,1,1,Late delivery
70482,First Class,2,1,1,Late delivery
70185,First Class,2,1,1,Late delivery
70270,Second Class,6,2,1,Late delivery
70315,Second Class,6,2,1,Late delivery
70325,Standard Class,6,4,1,Late delivery
70250,Standard Class,6,4,1,Late delivery
70474,Standard Class,5,4,1,Late delivery
70364,Standard Class,5,4,1,Late delivery
70145,Standard Class,6,4,1,Late delivery
70175,Standard Class,6,4,1,Late delivery
70399,Standard Class,5,4,1,Late delivery
74464,Standard Class,5,4,1,Late delivery
70345,Standard Class,6,4,1,Late delivery
70490,First Class,2,1,1,Late delivery
70164,Standard Class,5,4,1,Late delivery
70370,Standard Class,6,4,1,Late delivery
70455,Standard Class,6,4,1,Late delivery
69992,First Class,2,1,1,Late delivery
70389,First Class,2,1,1,Late delivery
70388,First Class,2,1,1,Late delivery
70491,First Class,2,1,1,Late delivery
74402,First Class,2,1,1,Late delivery
70100,Second Class,6,2,1,Late delivery
70452,Second Class,3,2,1,Late delivery
70113,Second Class,4,2,1,Late delivery
70434,Standard Class,5,4,1,Late delivery
70319,Standard Class,5,4,1,Late delivery
70425,Standard Class,6,4,1,Late delivery
70330,Standard Class,6,4,1,Late delivery
70329,Standard Class,5,4,1,Late delivery
69990,Standard Class,6,4,1,Late delivery
70300,Second Class,6,2,1,Late delivery
70084,Standard Class,5,4,1,Late delivery
70029,Standard Class,5,4,1,Late delivery
70383,First Class,2,1,1,Late delivery
70489,First Class,2,1,1,Late delivery
74404,First Class,2,1,1,Late delivery
74429,First Class,2,1,1,Late delivery
70403,Same Day,1,0,1,Late delivery
74459,Same Day,1,0,1,Late delivery
69983,Second Class,4,2,1,Late delivery
70318,Second Class,4,2,1,Late delivery
70734,Second Class,5,2,1,Late delivery
70769,Second Class,5,2,1,Late delivery
70534,Second Class,5,2,1,Late delivery
70544,Second Class,5,2,1,Late delivery
70744,Standard Class,5,4,1,Late delivery
70795,Second Class,6,2,1,Late delivery
74524,Standard Class,5,4,1,Late delivery
74570,Second Class,6,2,1,Late delivery
70750,Second Class,6,2,1,Late delivery
70639,First Class,2,1,1,Late delivery
70850,Standard Class,6,4,1,Late delivery
70606,First Class,2,1,1,Late delivery
70786,First Class,2,1,1,Late delivery
70600,First Class,2,1,1,Late delivery
74532,First Class,2,1,1,Late delivery
70739,Standard Class,5,4,1,Late delivery
70845,Standard Class,6,4,1,Late delivery
70560,Standard Class,6,4,1,Late delivery
70609,Standard Class,5,4,1,Late delivery
70554,Standard Class,5,4,1,Late delivery
70655,Standard Class,6,4,1,Late delivery
70780,Standard Class,6,4,1,Late delivery
70690,Standard Class,6,4,1,Late delivery
70834,Standard Class,5,4,1,Late delivery
70564,Standard Class,5,4,1,Late delivery
70580,Standard Class,6,4,1,Late delivery
70615,Standard Class,6,4,1,Late delivery
70575,Standard Class,6,4,1,Late delivery
70733,Second Class,4,2,1,Late delivery
70732,Second Class,3,2,1,Late delivery
70700,Standard Class,6,4,1,Late delivery
70569,Standard Class,5,4,1,Late delivery
70729,Standard Class,5,4,1,Late delivery
70719,First Class,2,1,1,Late delivery
70539,Second Class,5,2,1,Late delivery
70815,Second Class,6,2,1,Late delivery
70543,Second Class,4,2,1,Late delivery
74539,Second Class,5,2,1,Late delivery
74569,Second Class,5,2,1,Late delivery
70665,Standard Class,6,4,1,Late delivery
70660,Standard Class,6,4,1,Late delivery
74498,First Class,2,1,1,Late delivery
74489,Standard Class,5,4,1,Late delivery
74505,Standard Class,6,4,1,Late delivery
70590,First Class,2,1,1,Late delivery
70840,First Class,2,1,1,Late delivery
70714,First Class,2,1,1,Late delivery
70524,First Class,2,1,1,Late delivery
70740,First Class,2,1,1,Late delivery
70589,First Class,2,1,1,Late delivery
70853,First Class,2,1,1,Late delivery
70670,First Class,2,1,1,Late delivery
74497,First Class,2,1,1,Late delivery
70851,First Class,2,1,1,Late delivery
70749,Second Class,5,2,1,Late delivery
74533,Second Class,4,2,1,Late delivery
74504,Standard Class,5,4,1,Late delivery
74509,Standard Class,5,4,1,Late delivery
70718,First Class,2,1,1,Late delivery
70716,First Class,2,1,1,Late delivery
70626,First Class,2,1,1,Late delivery
70588,First Class,2,1,1,Late delivery
70515,First Class,2,1,1,Late delivery
70711,First Class,2,1,1,Late delivery
70656,First Class,2,1,1,Late delivery
70601,First Class,2,1,1,Late delivery
70678,Second Class,4,2,1,Late delivery
70794,Second Class,5,2,1,Late delivery
70610,Second Class,6,2,1,Late delivery
70735,Second Class,6,2,1,Late delivery
70770,Second Class,6,2,1,Late delivery
70797,Second Class,3,2,1,Late delivery
70614,Standard Class,5,4,1,Late delivery
70680,Standard Class,6,4,1,Late delivery
70604,Standard Class,5,4,1,Late delivery
70675,Standard Class,6,4,1,Late delivery
70565,Standard Class,6,4,1,Late delivery
70509,Standard Class,5,4,1,Late delivery
70627,Second Class,3,2,1,Late delivery
70635,Second Class,6,2,1,Late delivery
70839,Standard Class,5,4,1,Late delivery
70530,Standard Class,6,4,1,Late delivery
70725,Standard Class,6,4,1,Late delivery
74540,Standard Class,6,4,1,Late delivery
74520,Standard Class,6,4,1,Late delivery
74500,First Class,2,1,1,Late delivery
74535,First Class,2,1,1,Late delivery
74499,First Class,2,1,1,Late delivery
74531,First Class,2,1,1,Late delivery
70558,Same Day,1,0,1,Late delivery
70694,Standard Class,5,4,1,Late delivery
70802,Second Class,3,2,1,Late delivery
70545,Second Class,6,2,1,Late delivery
74543,Second Class,4,2,1,Late delivery
74538,Second Class,4,2,1,Late delivery
74514,Second Class,5,2,1,Late delivery
70664,Standard Class,5,4,1,Late delivery
70535,Standard Class,6,4,1,Late delivery
70804,Standard Class,5,4,1,Late delivery
70659,Standard Class,5,4,1,Late delivery
70695,Standard Class,6,4,1,Late delivery
70835,Standard Class,6,4,1,Late delivery
70668,First Class,2,1,1,Late delivery
70720,First Class,2,1,1,Late delivery
70645,First Class,2,1,1,Late delivery
70713,First Class,2,1,1,Late delivery
74568,First Class,2,1,1,Late delivery
70625,Same Day,1,0,1,Late delivery
70789,Standard Class,5,4,1,Late delivery
70724,Standard Class,5,4,1,Late delivery
70785,First Class,2,1,1,Late delivery
70852,First Class,2,1,1,Late delivery
70745,Standard Class,6,4,1,Late delivery
70555,Second Class,6,2,1,Late delivery
74534,Second Class,5,2,1,Late delivery
70647,First Class,2,1,1,Late delivery
70717,First Class,2,1,1,Late delivery
70669,First Class,2,1,1,Late delivery
70504,Second Class,5,2,1,Late delivery
74542,Second Class,3,2,1,Late delivery
74517,Second Class,3,2,1,Late delivery
70648,First Class,2,1,1,Late delivery
70599,Same Day,1,0,1,Late delivery
70752,Second Class,3,2,1,Late delivery
74512,Second Class,3,2,1,Late delivery
70704,Standard Class,5,4,1,Late delivery
70559,Standard Class,5,4,1,Late delivery
70684,Standard Class,5,4,1,Late delivery
70519,Standard Class,5,4,1,Late delivery
70624,Standard Class,5,4,1,Late delivery
70784,Standard Class,5,4,1,Late delivery
70820,Standard Class,6,4,1,Late delivery
70549,Standard Class,5,4,1,Late delivery
70759,Standard Class,5,4,1,Late delivery
70579,Standard Class,5,4,1,Late delivery
70630,Standard Class,6,4,1,Late delivery
70550,Standard Class,6,4,1,Late delivery
74559,Standard Class,5,4,1,Late delivery
74519,Standard Class,5,4,1,Late delivery
74530,Standard Class,6,4,1,Late delivery
70829,Standard Class,5,4,1,Late delivery
70790,Standard Class,6,4,1,Late delivery
70824,Standard Class,5,4,1,Late delivery
70634,Standard Class,5,4,1,Late delivery
70514,First Class,2,1,1,Late delivery
74494,Standard Class,5,4,1,Late delivery
74490,Standard Class,6,4,1,Late delivery
74525,Standard Class,6,4,1,Late delivery
74484,Standard Class,5,4,1,Late delivery
74549,Standard Class,5,4,1,Late delivery
70649,First Class,2,1,1,Late delivery
70542,Second Class,3,2,1,Late delivery
70753,Second Class,4,2,1,Late delivery
74502,Second Class,3,2,1,Late delivery
70594,Standard Class,5,4,1,Late delivery
70825,Standard Class,6,4,1,Late delivery
70805,Standard Class,6,4,1,Late delivery
70619,Standard Class,5,4,1,Late delivery
70646,First Class,2,1,1,Late delivery
70602,First Class,2,1,1,Late delivery
70776,First Class,2,1,1,Late delivery
70613,First Class,2,1,1,Late delivery
70585,Second Class,6,2,1,Late delivery
70505,Second Class,6,2,1,Late delivery
70755,Second Class,6,2,1,Late delivery
70679,Second Class,5,2,1,Late delivery
74565,Second Class,6,2,1,Late delivery
74537,Second Class,3,2,1,Late delivery
70830,Standard Class,6,4,1,Late delivery
70809,Standard Class,5,4,1,Late delivery
70764,Standard Class,5,4,1,Late delivery
70810,Standard Class,6,4,1,Late delivery
70699,Standard Class,5,4,1,Late delivery
70765,Standard Class,6,4,1,Late delivery
70529,Standard Class,5,4,1,Late delivery
70779,Standard Class,5,4,1,Late delivery
70689,Standard Class,5,4,1,Late delivery
70540,Second Class,6,2,1,Late delivery
74515,Second Class,6,2,1,Late delivery
74544,Standard Class,5,4,1,Late delivery
74560,Standard Class,6,4,1,Late delivery
70612,Second Class,3,2,1,Late delivery
70518,Second Class,4,2,1,Late delivery
70787,Second Class,3,2,1,Late delivery
74513,Second Class,4,2,1,Late delivery
70754,Standard Class,5,4,1,Late delivery
70640,Standard Class,6,4,1,Late delivery
70760,Standard Class,6,4,1,Late delivery
70705,Standard Class,6,4,1,Late delivery
70525,Standard Class,6,4,1,Late delivery
74529,Standard Class,5,4,1,Late delivery
74485,Standard Class,6,4,1,Late delivery
74554,Standard Class,5,4,1,Late delivery
70674,Standard Class,5,4,1,Late delivery
70652,First Class,2,1,1,Late delivery
70584,Second Class,5,2,1,Late delivery
70799,Second Class,5,2,1,Late delivery
70814,Second Class,5,2,1,Late delivery
70650,Standard Class,6,4,1,Late delivery
70620,Standard Class,6,4,1,Late delivery
70510,Standard Class,6,4,1,Late delivery
70849,Standard Class,5,4,1,Late delivery
70516,First Class,2,1,1,Late delivery
70587,First Class,2,1,1,Late delivery
70574,Standard Class,5,4,1,Late delivery
70570,Standard Class,6,4,1,Late delivery
70730,Standard Class,6,4,1,Late delivery
70819,Standard Class,5,4,1,Late delivery
74510,Standard Class,6,4,1,Late delivery
70800,Second Class,6,2,1,Late delivery
70844,Standard Class,5,4,1,Late delivery
70841,First Class,2,1,1,Late delivery
70813,Second Class,4,2,1,Late delivery
70533,Second Class,4,2,1,Late delivery
70595,Standard Class,6,4,1,Late delivery
70654,Standard Class,5,4,1,Late delivery
70607,First Class,2,1,1,Late delivery
70715,First Class,2,1,1,Late delivery
70685,Standard Class,6,4,1,Late delivery
70775,Standard Class,6,4,1,Late delivery
70605,Standard Class,6,4,1,Late delivery
74564,Standard Class,5,4,1,Late delivery
74550,Standard Class,6,4,1,Late delivery
70712,First Class,2,1,1,Late delivery
71077,Second Class,3,2,1,Late delivery
71112,Second Class,3,2,1,Late delivery
71092,Second Class,3,2,1,Late delivery
71000,Second Class,6,2,1,Late delivery
71123,Second Class,4,2,1,Late delivery
70960,Second Class,6,2,1,Late delivery
70957,Second Class,3,2,1,Late delivery
70955,Second Class,6,2,1,Late delivery
70919,Second Class,5,2,1,Late delivery
71009,Second Class,5,2,1,Late delivery
71080,Second Class,6,2,1,Late delivery
71038,Second Class,4,2,1,Late delivery
70943,Same Day,1,0,1,Late delivery
70951,First Class,2,1,1,Late delivery
74614,First Class,2,1,1,Late delivery
71100,Standard Class,6,4,1,Late delivery
74714,Standard Class,5,4,1,Late delivery
70914,First Class,2,1,1,Late delivery
